State,County Name,"Median
Home Price
Q4 2021","Monthly
Payment
Q4 2021","Monthly
Payment
Q4 2020",Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,Population,,
Iowa,Cerro Gordo County,150583,577,495,$545 ,$624 ,$821 ,"$1,065 ","$1,246 ","42,450",,
Iowa,Cherokee County,124939,479,410,$534 ,$643 ,$739 ,"$1,050 ","$1,228 ","11,235",,
Iowa,Chickasaw County,139459,535,458,$603 ,$607 ,$739 ,"$1,050 ","$1,171 ","11,933",,
Iowa,Clarke County,129154,495,424,$614 ,$645 ,$849 ,"$1,049 ","$1,157 ","9,395",,
Iowa,Clay County,145313,557,477,$510 ,$591 ,$768 ,"$1,050 ","$1,261 ","16,016",,
Iowa,Clayton County,142503,546,468,$496 ,$568 ,$747 ,$923 ,"$1,013 ","17,549",,
Iowa,Clinton County,138288,530,454,$544 ,$611 ,$797 ,$994 ,"$1,081 ","46,429",,
Iowa,Crawford County,109366,419,359,$534 ,$606 ,$739 ,$914 ,"$1,056 ","16,820",,
Iowa,Dallas County,331607,1271,1083,$658 ,$770 ,$935 ,"$1,284 ","$1,357 ","93,453",,
Iowa,Davis County,134658,516,442,$534 ,$649 ,$739 ,$964 ,"$1,007 ","9,000",,
Iowa,Decatur County,97422,373,320,$491 ,$562 ,$739 ,$990 ,"$1,265 ","7,870",,
Iowa,Delaware County,159365,611,524,$534 ,$569 ,$739 ,"$1,011 ","$1,051 ","17,011",,
Iowa,Des Moines County,127047,487,417,$581 ,$664 ,$874 ,"$1,089 ","$1,304 ","38,967",,
Iowa,Dickinson County,227513,872,747,$631 ,$663 ,$873 ,"$1,108 ","$1,184 ","17,258",,
Iowa,Dubuque County,195618,750,650,$554 ,$634 ,$834 ,"$1,112 ","$1,427 ","97,311",,
Iowa,Emmet County,104565,401,344,$534 ,$562 ,$739 ,$991 ,"$1,007 ","9,208",,
Iowa,Fayette County,121895,467,400,$491 ,$562 ,$739 ,$914 ,"$1,002 ","19,650",,
Iowa,Floyd County,124354,477,409,$586 ,$590 ,$739 ,"$1,033 ","$1,037 ","15,642",,
Iowa,Franklin County,110185,422,362,$534 ,$562 ,$739 ,$998 ,"$1,002 ","10,070",,
Iowa,Fremont County,127984,491,420,$534 ,$562 ,$739 ,$964 ,"$1,082 ","6,960",,
Iowa,Greene County,110888,425,364,$534 ,$562 ,$739 ,"$1,042 ","$1,085 ","8,888",,
Iowa,Grundy County,145695,559,498,$611 ,$707 ,$889 ,"$1,178 ","$1,499 ","12,232",,
Iowa,Guthrie County,137663,528,450,$658 ,$770 ,$935 ,"$1,284 ","$1,357 ","10,689",,
Iowa,Hamilton County,124237,476,408,$584 ,$614 ,$808 ,$999 ,"$1,286 ","14,773",,
Iowa,Hancock County,119670,459,393,$534 ,$593 ,$739 ,$998 ,"$1,265 ","10,630",,
Iowa,Hardin County,110419,423,363,$534 ,$562 ,$739 ,$991 ,"$1,017 ","16,846",,
Iowa,Harrison County,147046,564,470,$698 ,$794 ,$974 ,"$1,305 ","$1,457 ","14,049",,
Iowa,Henry County,135243,518,444,$563 ,$641 ,$778 ,"$1,051 ","$1,055 ","19,954",,
Iowa,Howard County,125407,481,412,$534 ,$649 ,$739 ,$930 ,"$1,026 ","9,158",,
Iowa,Humboldt County,121543,466,399,$534 ,$578 ,$739 ,"$1,050 ","$1,078 ","9,558",,
Iowa,Ida County,118148,453,388,$534 ,$562 ,$739 ,$914 ,"$1,035 ","6,860",,
Iowa,Iowa County,178568,685,587,$534 ,$625 ,$739 ,"$1,050 ","$1,265 ","16,184",,
Iowa,Jackson County,150114,575,493,$534 ,$571 ,$739 ,"$1,050 ","$1,156 ","19,439",,
Iowa,Jasper County,157140,602,516,$533 ,$575 ,$757 ,"$1,039 ","$1,171 ","37,185",,
Iowa,Jefferson County,138522,531,455,$563 ,$592 ,$779 ,"$1,107 ","$1,325 ","18,295",,
Iowa,Johnson County,290132,1112,972,$757 ,$848 ,"$1,063 ","$1,510 ","$1,819 ","151,140",,
Iowa,Jones County,161375,619,532,$491 ,$562 ,$739 ,$998 ,"$1,002 ","20,681",,
Iowa,Keokuk County,105853,406,348,$534 ,$583 ,$739 ,$942 ,"$1,002 ","10,246",,
Iowa,Kossuth County,119553,458,393,$558 ,$562 ,$739 ,$918 ,"$1,002 ","14,813",,
Iowa,Lee County,110654,424,364,$499 ,$599 ,$751 ,"$1,020 ","$1,181 ","33,657",,
Iowa,Linn County,194256,745,641,$541 ,$619 ,$814 ,"$1,156 ","$1,358 ","226,706",,
Iowa,Louisa County,127398,488,419,$491 ,$596 ,$739 ,$958 ,"$1,002 ","11,035",,
Iowa,Lucas County,112878,433,371,$635 ,$667 ,$878 ,"$1,085 ","$1,191 ","8,600",,
Iowa,Lyon County,172011,659,565,$534 ,$589 ,$739 ,$915 ,"$1,225 ","11,755",,
Iowa,Madison County,207254,794,677,$658 ,$770 ,$935 ,"$1,284 ","$1,357 ","16,338",,
Iowa,Mahaska County,135009,518,444,$577 ,$581 ,$747 ,$923 ,"$1,021 ","22,095",,
Iowa,Marion County,184189,706,605,$555 ,$647 ,$835 ,"$1,032 ","$1,161 ","33,253",,
Iowa,Marshall County,124119,476,408,$581 ,$624 ,$810 ,"$1,023 ","$1,098 ","39,369",,
Iowa,Mills County,205937,789,659,$698 ,$794 ,$974 ,"$1,305 ","$1,457 ","15,109",,
Iowa,Mitchell County,139810,536,459,$534 ,$562 ,$739 ,$914 ,"$1,002 ","10,586",,
Iowa,Monona County,101755,390,334,$558 ,$562 ,$739 ,$914 ,"$1,157 ","8,615",,
Iowa,Monroe County,117328,450,385,$559 ,$587 ,$773 ,$956 ,"$1,053 ","7,707",,
Iowa,Montgomery County,100349,385,330,$534 ,$562 ,$739 ,$914 ,"$1,002 ","9,917",,
Iowa,Muscatine County,152807,586,502,$628 ,$718 ,$945 ,"$1,197 ","$1,412 ","42,664",,
Iowa,O'Brien County,125290,480,412,$534 ,$562 ,$739 ,"$1,016 ","$1,019 ","13,753",,
Iowa,Osceola County,109717,421,360,$534 ,$567 ,$739 ,$914 ,"$1,002 ","5,958",,
Iowa,Page County,110537,424,363,$534 ,$562 ,$739 ,$944 ,"$1,180 ","15,107",,
Iowa,Palo Alto County,119670,459,393,$534 ,$562 ,$739 ,$914 ,"$1,037 ","8,886",,
Iowa,Plymouth County,191448,734,629,$534 ,$610 ,$739 ,"$1,050 ","$1,088 ","25,177",,
Iowa,Pocahontas County,88991,341,292,$534 ,$562 ,$739 ,$914 ,"$1,002 ","6,619",,
Iowa,Polk County,231658,888,756,$658 ,$770 ,$935 ,"$1,284 ","$1,357 ","490,161",,
Iowa,Pottawattamie County,177040,679,566,$698 ,$794 ,$974 ,"$1,305 ","$1,457 ","93,206",,
Iowa,Poweshiek County,165219,633,543,$577 ,$637 ,$798 ,"$1,078 ","$1,082 ","18,504",,
Iowa,Ringgold County,115572,443,380,$534 ,$562 ,$739 ,$998 ,"$1,002 ","4,894",,
Iowa,Sac County,112176,430,369,$534 ,$570 ,$739 ,"$1,050 ","$1,118 ","9,721",,
Iowa,Scott County,200277,768,667,$535 ,$650 ,$805 ,"$1,070 ","$1,209 ","172,943",,
Iowa,Shelby County,141918,544,466,$534 ,$574 ,$739 ,"$1,050 ","$1,193 ","11,454",,
Iowa,Sioux County,196132,752,644,$539 ,$584 ,$745 ,"$1,007 ","$1,010 ","34,855",,
Iowa,Story County,230548,884,753,$787 ,$798 ,$943 ,"$1,340 ","$1,581 ","97,117",,
Iowa,Tama County,129272,496,425,$510 ,$584 ,$768 ,$949 ,"$1,231 ","16,854",,
Iowa,Taylor County,94378,362,310,$534 ,$562 ,$739 ,$914 ,"$1,059 ","6,121",,
Iowa,Union County,121778,467,400,$546 ,$634 ,$739 ,"$1,012 ","$1,016 ","12,241",,
Iowa,Van Buren County,108663,417,357,$534 ,$649 ,$739 ,"$1,040 ","$1,132 ","7,044",,
Iowa,Wapello County,96134,369,316,$595 ,$625 ,$823 ,"$1,043 ","$1,270 ","34,969",,
Iowa,Warren County,218580,838,714,$658 ,$770 ,$935 ,"$1,284 ","$1,357 ","51,466",,
Iowa,Washington County,171478,657,575,$604 ,$644 ,$847 ,"$1,047 ","$1,226 ","21,965",,
Iowa,Wayne County,94963,364,312,$534 ,$562 ,$739 ,$914 ,"$1,007 ","6,441",,
Iowa,Webster County,116040,445,381,$558 ,$562 ,$739 ,"$1,024 ","$1,028 ","35,904",,
Iowa,Winnebago County,111005,426,365,$534 ,$562 ,$739 ,$947 ,"$1,052 ","10,354",,
Iowa,Winneshiek County,207607,796,682,$534 ,$562 ,$739 ,$998 ,"$1,002 ","19,991",,
Iowa,Woodbury County,155295,595,504,$578 ,$661 ,$870 ,"$1,075 ","$1,180 ","103,107",,
Iowa,Worth County,124939,479,410,$534 ,$630 ,$739 ,"$1,050 ","$1,265 ","7,381",,
Iowa,Wright County,100115,384,329,$534 ,$562 ,$739 ,$914 ,"$1,002 ","12,562",,
Kansas,Allen County,94244,361,305,$560 ,$564 ,$742 ,$917 ,"$1,006 ","12,369",,
Kansas,Anderson County,113734,436,368,$566 ,$651 ,$742 ,$917 ,"$1,226 ","7,858",,
Kansas,Atchison County,131204,503,425,$512 ,$564 ,$742 ,$965 ,"$1,087 ","16,073",,
Kansas,Barber County,85925,329,278,$560 ,$564 ,$742 ,$976 ,"$1,101 ","4,427",,
Kansas,Barton County,110882,425,359,$571 ,$575 ,$742 ,"$1,020 ","$1,122 ","25,779",,
Kansas,Bourbon County,98284,377,318,$527 ,$564 ,$742 ,$972 ,"$1,009 ","14,534",,
Kansas,Brown County,105177,403,340,$560 ,$564 ,$742 ,$954 ,"$1,019 ","9,564",,
Kansas,Butler County,192348,737,622,$547 ,$635 ,$823 ,"$1,103 ","$1,345 ","66,911",,
Kansas,Chase County,123123,472,398,$560 ,$564 ,$742 ,$917 ,"$1,064 ","2,648",,
Kansas,Chautauqua County,58828,226,190,$526 ,$564 ,$742 ,$999 ,"$1,064 ","3,250",,
Kansas,Cherokee County,98047,376,317,$493 ,$564 ,$742 ,$917 ,"$1,006 ","19,939",,
Kansas,Cheyenne County,93531,359,303,$566 ,$651 ,$742 ,"$1,049 ","$1,233 ","2,657",,
Kansas,Clark County,90203,346,292,$625 ,$629 ,$828 ,"$1,024 ","$1,123 ","1,994",,
Kansas,Clay County,116468,446,377,$566 ,$570 ,$742 ,"$1,054 ","$1,128 ","8,002",,
Kansas,Cloud County,90084,345,292,$560 ,$564 ,$742 ,$938 ,"$1,092 ","8,786",,
Kansas,Coffey County,141544,543,458,$566 ,$611 ,$742 ,$983 ,"$1,141 ","8,179",,
Kansas,Comanche County,83548,320,270,$560 ,$564 ,$742 ,$956 ,"$1,064 ","1,700",,
Kansas,Cowley County,105772,405,342,$498 ,$569 ,$749 ,$970 ,"$1,087 ","34,908",,
Kansas,Crawford County,111595,428,361,$572 ,$575 ,$757 ,"$1,048 ","$1,051 ","38,818",,
Kansas,Decatur County,80695,309,261,$566 ,$570 ,$742 ,"$1,054 ","$1,253 ","2,827",,
Kansas,Dickinson County,136315,523,441,$560 ,$564 ,$742 ,"$1,004 ","$1,006 ","18,466",,
Kansas,Doniphan County,120671,463,378,$547 ,$626 ,$824 ,"$1,088 ","$1,171 ","7,600",,
Kansas,Douglas County,252984,970,814,$702 ,$753 ,$937 ,"$1,331 ","$1,565 ","122,259",,
Kansas,Edwards County,72971,280,236,$560 ,$564 ,$742 ,$917 ,"$1,006 ","2,798",,
Kansas,Elk County,65008,249,210,$566 ,$633 ,$742 ,$992 ,"$1,119 ","2,530",,
Kansas,Ellis County,200966,770,650,$580 ,$584 ,$768 ,"$1,006 ","$1,249 ","28,553",,
Kansas,Ellsworth County,118131,453,382,$566 ,$585 ,$742 ,"$1,003 ","$1,006 ","6,102",,
Kansas,Finney County,181238,695,587,$639 ,$644 ,$847 ,"$1,106 ","$1,241 ","36,467",,
Kansas,Ford County,133700,513,433,$621 ,$625 ,$822 ,"$1,033 ","$1,135 ","33,619",,
Kansas,Franklin County,158709,608,508,$594 ,$637 ,$838 ,"$1,038 ","$1,172 ","25,544",,
Kansas,Geary County,169763,651,569,$667 ,$671 ,$883 ,"$1,254 ","$1,511 ","31,670",,
Kansas,Gove County,106485,408,345,$566 ,$585 ,$742 ,$917 ,"$1,006 ","2,636",,
Kansas,Graham County,86162,330,279,$566 ,$591 ,$742 ,"$1,029 ","$1,064 ","2,482",,
Kansas,Grant County,137978,529,447,$560 ,$564 ,$742 ,$965 ,"$1,064 ","7,150",,
Kansas,Gray County,161034,617,521,$566 ,$585 ,$742 ,$936 ,"$1,060 ","5,988",,
Kansas,Greeley County,132155,507,428,$566 ,$651 ,$742 ,$956 ,"$1,064 ","1,232",,
Kansas,Greenwood County,79269,304,257,$566 ,$579 ,$742 ,"$1,025 ","$1,064 ","5,982",,
Kansas,Hamilton County,97215,373,315,$560 ,$564 ,$742 ,$917 ,"$1,041 ","2,539",,
Kansas,Harper County,88301,338,286,$560 ,$564 ,$742 ,$917 ,"$1,188 ","5,436",,
Kansas,Harvey County,155481,596,503,$547 ,$635 ,$823 ,"$1,103 ","$1,345 ","34,429",,
Kansas,Haskell County,127164,487,412,$560 ,$564 ,$742 ,$917 ,"$1,064 ","3,968",,
Kansas,Hodgeman County,100780,386,326,$560 ,$564 ,$742 ,"$1,003 ","$1,006 ","1,794",,
Kansas,Jackson County,166222,637,524,$638 ,$643 ,$844 ,"$1,075 ","$1,275 ","13,171",,
Kansas,Jefferson County,185843,712,586,$638 ,$643 ,$844 ,"$1,075 ","$1,275 ","19,043",,
Kansas,Jewell County,66672,256,216,$566 ,$631 ,$742 ,"$1,054 ","$1,064 ","2,879",,
Kansas,Johnson County,359700,1379,1150,$762 ,$875 ,"$1,030 ","$1,365 ","$1,569 ","602,401",,
Kansas,Kearny County,138691,532,449,$560 ,$564 ,$742 ,$917 ,"$1,064 ","3,838",,
Kansas,Kingman County,108743,417,352,$566 ,$626 ,$742 ,"$1,054 ","$1,086 ","7,152",,
Kansas,Kiowa County,135364,519,438,$566 ,$651 ,$742 ,$917 ,"$1,212 ","2,475",,
Kansas,Labette County,90797,348,294,$493 ,$564 ,$742 ,$994 ,"$1,023 ","19,618",,
Kansas,Lane County,107911,414,349,$560 ,$564 ,$742 ,$917 ,"$1,064 ","1,535",,
Kansas,Leavenworth County,258523,991,827,$762 ,$875 ,"$1,030 ","$1,365 ","$1,569 ","81,758",,
Kansas,Lincoln County,86400,331,280,$560 ,$564 ,$742 ,$917 ,"$1,064 ","2,962",,
Kansas,Linn County,136515,523,437,$762 ,$875 ,"$1,030 ","$1,365 ","$1,569 ","9,703",,
Kansas,Logan County,102919,395,333,$612 ,$616 ,$811 ,"$1,003 ","$1,100 ","2,794",,
Kansas,Lyon County,126926,487,411,$495 ,$566 ,$745 ,$996 ,"$1,169 ","33,195",,
Kansas,Marion County,107911,414,349,$560 ,$564 ,$742 ,$940 ,"$1,006 ","11,884",,
Kansas,Marshall County,117537,451,380,$560 ,$564 ,$742 ,"$1,019 ","$1,270 ","9,707",,
Kansas,McPherson County,180406,692,584,$575 ,$578 ,$761 ,$983 ,"$1,061 ","28,542",,
Kansas,Meade County,115041,441,372,$566 ,$569 ,$742 ,$955 ,"$1,006 ","4,033",,
Kansas,Miami County,249719,957,799,$762 ,$875 ,"$1,030 ","$1,365 ","$1,569 ","34,237",,
Kansas,Mitchell County,105653,405,342,$560 ,$564 ,$742 ,$917 ,"$1,064 ","5,979",,
Kansas,Montgomery County,90559,347,293,$560 ,$564 ,$742 ,$998 ,"$1,128 ","31,829",,
Kansas,Morris County,122410,469,396,$578 ,$581 ,$765 ,$946 ,"$1,037 ","5,620",,
Kansas,Morton County,105177,403,340,$560 ,$564 ,$742 ,"$1,015 ","$1,064 ","2,587",,
Kansas,Nemaha County,155092,595,502,$493 ,$578 ,$742 ,"$1,015 ","$1,027 ","10,231",,
Kansas,Neosho County,97452,374,315,$563 ,$564 ,$742 ,"$1,018 ","$1,174 ","16,007",,
Kansas,Ness County,87113,334,282,$566 ,$651 ,$742 ,"$1,003 ","$1,006 ","2,750",,
Kansas,Norton County,98522,378,319,$568 ,$654 ,$745 ,$921 ,"$1,069 ","5,361",,
Kansas,Osage County,142776,547,450,$638 ,$643 ,$844 ,"$1,075 ","$1,275 ","15,949",,
Kansas,Osborne County,82003,314,265,$566 ,$593 ,$742 ,"$1,017 ","$1,064 ","3,421",,
Kansas,Ottawa County,125619,482,407,$581 ,$585 ,$770 ,$952 ,"$1,044 ","5,704",,
Kansas,Pawnee County,97928,375,317,$566 ,$651 ,$742 ,"$1,018 ","$1,064 ","6,414",,
Kansas,Phillips County,94600,363,306,$607 ,$611 ,$742 ,$917 ,"$1,006 ","5,234",,
Kansas,Pottawatomie County,208896,801,700,$723 ,$728 ,$907 ,"$1,190 ","$1,552 ","24,383",,
Kansas,Pratt County,109218,419,353,$566 ,$617 ,$742 ,"$1,054 ","$1,154 ","9,164",,
Kansas,Rawlins County,120746,463,391,$560 ,$564 ,$742 ,$917 ,"$1,064 ","2,530",,
Kansas,Reno County,120389,461,390,$524 ,$599 ,$788 ,$974 ,"$1,069 ","61,998",,
Kansas,Republic County,78437,301,254,$566 ,$651 ,$742 ,"$1,004 ","$1,008 ","4,636",,
Kansas,Rice County,88777,340,287,$566 ,$651 ,$742 ,"$1,054 ","$1,270 ","9,537",,
Kansas,Riley County,235592,903,790,$723 ,$728 ,$907 ,"$1,190 ","$1,552 ","74,232",,
Kansas,Rooks County,93649,359,303,$560 ,$564 ,$742 ,$920 ,"$1,006 ","4,920",,
Kansas,Rush County,84142,323,272,$566 ,$588 ,$742 ,"$1,042 ","$1,270 ","3,036",,
Kansas,Russell County,111001,426,359,$560 ,$564 ,$742 ,$935 ,"$1,072 ","6,856",,
Kansas,Saline County,162579,623,526,$552 ,$633 ,$831 ,"$1,034 ","$1,284 ","54,224",,
Kansas,Scott County,161866,620,524,$560 ,$564 ,$742 ,"$1,054 ","$1,270 ","4,823",,
Kansas,Sedgwick County,190622,731,616,$547 ,$635 ,$823 ,"$1,103 ","$1,345 ","516,042",,
Kansas,Seward County,125143,480,405,$639 ,$644 ,$847 ,"$1,047 ","$1,149 ","21,428",,
Kansas,Shawnee County,165852,636,523,$638 ,$643 ,$844 ,"$1,075 ","$1,275 ","176,875",,
Kansas,Sheridan County,135364,519,438,$566 ,$611 ,$742 ,"$1,054 ","$1,064 ","2,521",,
Kansas,Sherman County,132393,508,428,$625 ,$629 ,$828 ,"$1,024 ","$1,188 ","5,917",,
Kansas,Smith County,83429,320,270,$566 ,$651 ,$742 ,"$1,046 ","$1,064 ","3,583",,
Kansas,Stafford County,78319,300,253,$560 ,$564 ,$742 ,$917 ,"$1,064 ","4,156",,
Kansas,Stanton County,110050,422,356,$560 ,$564 ,$742 ,$956 ,"$1,064 ","2,006",,
Kansas,Stevens County,136552,523,442,$562 ,$566 ,$745 ,$921 ,"$1,074 ","5,485",,
Kansas,Sumner County,110723,424,358,$498 ,$569 ,$749 ,$963 ,"$1,128 ","22,836",,
Kansas,Thomas County,154141,591,499,$560 ,$564 ,$742 ,$917 ,"$1,064 ","7,777",,
Kansas,Trego County,118013,452,382,$560 ,$564 ,$742 ,$917 ,"$1,064 ","2,803",,
Kansas,Wabaunsee County,181030,694,571,$638 ,$643 ,$844 ,"$1,075 ","$1,275 ","6,931",,
Kansas,Wallace County,106247,407,344,$560 ,$564 ,$742 ,$917 ,"$1,064 ","1,518",,
Kansas,Washington County,97452,374,315,$566 ,$581 ,$742 ,$917 ,"$1,170 ","5,406",,
Kansas,Wichita County,105653,405,342,$560 ,$564 ,$742 ,"$1,054 ","$1,064 ","2,119",,
Kansas,Wilson County,87351,335,283,$560 ,$564 ,$742 ,"$1,054 ","$1,246 ","8,525",,
Kansas,Woodson County,87470,335,283,$560 ,$564 ,$742 ,$917 ,"$1,186 ","3,138",,
Kansas,Wyandotte County,129819,498,415,$762 ,$875 ,"$1,030 ","$1,365 ","$1,569 ","165,429",,
Kentucky,Adair County,118743,455,376,$509 ,$512 ,$674 ,$936 ,"$1,149 ","19,202",,
Kentucky,Allen County,148552,569,470,$542 ,$546 ,$718 ,$911 ,"$1,130 ","21,315",,
Kentucky,Anderson County,184519,707,584,$536 ,$645 ,$749 ,"$1,012 ","$1,016 ","22,747",,
Kentucky,Ballard County,126749,486,401,$494 ,$525 ,$691 ,$864 ,"$1,044 ","7,888",,
Kentucky,Barren County,154464,592,489,$501 ,$565 ,$700 ,$920 ,$949 ,"44,249",,
Kentucky,Bath County,110490,424,350,$482 ,$566 ,$674 ,$833 ,"$1,018 ","12,500",,
Kentucky,Bell County,73660,282,233,$482 ,$592 ,$674 ,$957 ,$967 ,"26,032",,
Kentucky,Boone County,233943,897,747,$643 ,$742 ,$968 ,"$1,302 ","$1,483 ","133,581",,
Kentucky,Bourbon County,179770,689,569,$632 ,$741 ,$912 ,"$1,256 ","$1,496 ","19,788",,
Kentucky,Boyd County,128579,493,430,$570 ,$659 ,$791 ,"$1,058 ","$1,179 ","46,718",,
Kentucky,Boyle County,180331,691,571,$540 ,$574 ,$755 ,"$1,030 ","$1,284 ","30,060",,
Kentucky,Bracken County,127482,489,407,$643 ,$742 ,$968 ,"$1,302 ","$1,483 ","8,303",,
Kentucky,Breathitt County,66516,255,211,$482 ,$530 ,$674 ,$854 ,$914 ,"12,630",,
Kentucky,Breckinridge County,126749,486,401,$499 ,$591 ,$674 ,$833 ,$914 ,"20,477",,
Kentucky,Bullitt County,230385,883,744,$690 ,$800 ,$960 ,"$1,279 ","$1,468 ","81,676",,
Kentucky,Butler County,113446,435,359,$509 ,$512 ,$674 ,$957 ,"$1,061 ","12,879",,
Kentucky,Caldwell County,108273,415,343,$482 ,$583 ,$674 ,$833 ,$914 ,"12,747",,
Kentucky,Calloway County,169122,648,535,$560 ,$632 ,$831 ,"$1,027 ","$1,127 ","39,001",,
Kentucky,Campbell County,220218,844,703,$643 ,$742 ,$968 ,"$1,302 ","$1,483 ","93,584",,
Kentucky,Carlisle County,109997,422,348,$482 ,$566 ,$674 ,$847 ,$914 ,"4,760",,
Kentucky,Carroll County,142762,547,452,$482 ,$592 ,$674 ,$957 ,"$1,047 ","10,631",,
Kentucky,Carter County,117018,449,370,$501 ,$512 ,$674 ,$851 ,$914 ,"26,797",,
Kentucky,Casey County,107903,414,342,$482 ,$591 ,$674 ,$898 ,"$1,154 ","16,159",,
Kentucky,Christian County,171680,658,516,$634 ,$707 ,$910 ,"$1,293 ","$1,558 ","70,461",,
Kentucky,Clark County,178177,683,564,$632 ,$741 ,$912 ,"$1,256 ","$1,496 ","36,263",,
Kentucky,Clay County,66639,255,211,$525 ,$528 ,$674 ,$957 ,"$1,154 ","19,901",,
Kentucky,Clinton County,89673,344,284,$482 ,$557 ,$674 ,$870 ,$914 ,"10,218",,
Kentucky,Crittenden County,110736,424,351,$482 ,$512 ,$674 ,$902 ,$914 ,"8,806",,
Kentucky,Cumberland County,110120,422,349,$448 ,$523 ,$674 ,$833 ,$914 ,"6,614",,
Kentucky,Daviess County,173378,665,560,$595 ,$641 ,$843 ,"$1,101 ","$1,143 ","101,511",,
Kentucky,Edmonson County,106938,410,334,$672 ,$688 ,$845 ,"$1,063 ","$1,365 ","12,150",,
Kentucky,Elliott County,101868,390,322,$482 ,$512 ,$674 ,$864 ,$914 ,"7,517",,
Kentucky,Estill County,94600,363,299,$482 ,$512 ,$674 ,$833 ,$980 ,"14,106",,
Kentucky,Fayette County,259055,993,820,$632 ,$741 ,$912 ,"$1,256 ","$1,496 ","323,152",,
Kentucky,Fleming County,110736,424,351,$482 ,$518 ,$674 ,$833 ,"$1,154 ","14,581",,
Kentucky,Floyd County,91644,351,290,$482 ,$512 ,$674 ,$833 ,$993 ,"35,589",,
Kentucky,Franklin County,176020,675,557,$559 ,$660 ,$793 ,"$1,066 ","$1,327 ","50,991",,
Kentucky,Fulton County,81420,312,258,$482 ,$568 ,$674 ,$874 ,$914 ,"5,969",,
Kentucky,Gallatin County,158394,607,506,$643 ,$742 ,$968 ,"$1,302 ","$1,483 ","8,869",,
Kentucky,Garrard County,173064,663,548,$509 ,$570 ,$712 ,$880 ,"$1,046 ","17,666",,
Kentucky,Grant County,160991,617,514,$672 ,$728 ,$829 ,"$1,168 ","$1,419 ","25,069",,
Kentucky,Graves County,128474,492,407,$485 ,$515 ,$678 ,$911 ,$919 ,"37,266",,
Kentucky,Grayson County,140299,538,444,$551 ,$554 ,$674 ,$911 ,$914 ,"26,427",,
Kentucky,Green County,97926,375,310,$482 ,$512 ,$674 ,$833 ,$914 ,"10,941",,
Kentucky,Greenup County,134939,517,452,$570 ,$659 ,$791 ,"$1,058 ","$1,179 ","35,098",,
Kentucky,Hancock County,136634,524,441,$595 ,$641 ,$843 ,"$1,101 ","$1,143 ","8,722",,
Kentucky,Hardin County,199601,765,621,$630 ,$635 ,$835 ,"$1,161 ","$1,412 ","110,958",,
Kentucky,Harlan County,74276,285,235,$469 ,$548 ,$674 ,$957 ,$999 ,"26,010",,
Kentucky,Harrison County,172448,661,546,$482 ,$512 ,$674 ,$897 ,$914 ,"18,886",,
Kentucky,Hart County,116279,446,368,$508 ,$512 ,$674 ,$878 ,"$1,074 ","19,035",,
Kentucky,Henderson County,157504,604,504,$621 ,$706 ,$880 ,"$1,153 ","$1,326 ","45,210",,
Kentucky,Henry County,156965,602,507,$690 ,$800 ,$960 ,"$1,279 ","$1,468 ","16,126",,
Kentucky,Hickman County,99281,381,314,$482 ,$523 ,$674 ,$843 ,$914 ,"4,380",,
Kentucky,Hopkins County,133894,513,424,$473 ,$534 ,$702 ,$944 ,"$1,054 ","44,686",,
Kentucky,Jackson County,107411,412,340,$482 ,$536 ,$674 ,$911 ,$914 ,"13,329",,
Kentucky,Jefferson County,226483,868,731,$690 ,$800 ,$960 ,"$1,279 ","$1,468 ","766,757",,
Kentucky,Jessamine County,210895,808,668,$632 ,$741 ,$912 ,"$1,256 ","$1,496 ","54,115",,
Kentucky,Johnson County,124779,478,395,$482 ,$512 ,$674 ,$911 ,$914 ,"22,188",,
Kentucky,Kenton County,218487,838,698,$643 ,$742 ,$968 ,"$1,302 ","$1,483 ","166,998",,
Kentucky,Knott County,63436,243,201,$482 ,$592 ,$674 ,$955 ,"$1,002 ","14,806",,
Kentucky,Knox County,106918,410,338,$482 ,$512 ,$674 ,$935 ,"$1,154 ","31,145",,
Kentucky,Larue County,145852,559,454,$630 ,$635 ,$835 ,"$1,161 ","$1,412 ","14,398",,
Kentucky,Laurel County,137958,529,437,$521 ,$555 ,$681 ,$892 ,$939 ,"60,813",,
Kentucky,Lawrence County,97803,375,310,$482 ,$512 ,$674 ,$957 ,"$1,146 ","15,317",,
Kentucky,Lee County,77602,297,246,$482 ,$521 ,$674 ,$911 ,$914 ,"7,403",,
Kentucky,Leslie County,78957,303,250,$482 ,$523 ,$674 ,$911 ,$914 ,"9,877",,
Kentucky,Letcher County,72182,277,228,$482 ,$568 ,$674 ,$891 ,$964 ,"21,553",,
Kentucky,Lewis County,80681,309,255,$482 ,$568 ,$674 ,$911 ,$914 ,"13,275",,
Kentucky,Lincoln County,131061,502,415,$482 ,$512 ,$674 ,$842 ,$914 ,"24,549",,
Kentucky,Livingston County,126133,484,399,$511 ,$554 ,$714 ,$883 ,$968 ,"9,194",,
Kentucky,Logan County,136727,524,433,$494 ,$543 ,$690 ,$909 ,"$1,144 ","27,102",,
Kentucky,Lyon County,174296,668,552,$504 ,$536 ,$705 ,$871 ,$956 ,"8,210",,
Kentucky,Madison County,217285,833,688,$558 ,$575 ,$732 ,$989 ,$993 ,"92,987",,
